postcode,ladcd,inferred_postcode_dist_m,price_pcm,bedrooms,bathrooms,property_type,lat,lon,first_seen,last_seen,furnished,floor_area_sqm
IG11 7QY,E09000002,11.281097236433313,1535.0,1,1,flat,51.53468281562882,0.0920882582417582,2025-11-24,2025-12-24,True,
E16 3EL,E09000025,41.3497710271798,1950.0,1,1,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
E15 3PA,E09000025,9.30823921277409,2100.0,2,1,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,True,
SE10 9PN,E09000011,13.867656837967594,1750.0,2,1,flat,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,False,52.118583
SE18 7JQ,E09000011,19.864619919163218,2375.0,3,3,flat,51.48560801971954,0.0715256752848378,2025-11-24,2025-12-24,True,
E1 2NH,E09000030,13.774225899878106,2817.0,1,1,flat,51.512471872646735,-0.0592542868217054,2025-11-24,2025-12-24,True,40.970223
SE10 9PN,E09000011,13.867656837967594,2050.0,1,1,flat,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2730.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E16 3EL,E09000025,41.3497710271798,2800.0,3,2,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
E7 0QR,E09000025,31.198673664709467,1750.0,2,1,house,51.54759244808232,0.0260231599625818,2025-11-24,2025-12-24,,
E3 2BJ,E09000030,10.367289863472623,2300.0,2,2,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
E7 0QR,E09000025,31.198673664709467,2495.0,3,1,flat,51.54759244808232,0.0260231599625818,2025-11-24,2025-12-24,False,
SE10 9PN,E09000011,13.867656837967594,2350.0,2,2,flat,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,True,81.011416
E2 6PT,E09000030,5.220409898791313,1750.0,1,1,flat,51.530220040523695,-0.0621844975062344,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,2600.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,,40.134096
DA7 4NL,E09000004,92.73205665271826,3350.0,4,2,house,51.46496226679281,0.1430665818353831,2025-11-24,2025-12-24,False,
E16 3EL,E09000025,41.3497710271798,2999.0,2,2,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,4000.0,2,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E11 3FG,E09000031,15.72257176547301,1400.0,1,1,flat,51.56724237640822,0.0115676182902584,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,4000.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,,
RM8 3RB,E09000002,29.048466272317565,1950.0,3,1,house,51.55714446459628,0.1308034360248447,2025-11-24,2025-12-24,False,
SE18 7JQ,E09000011,19.864619919163218,1850.0,1,1,flat,51.48560801971954,0.0715256752848378,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2500.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,45.057955
EC3M 5HR,E09000001,11.628366639940491,3200.0,1,1,flat,51.512659474489794,-0.0797814387755102,2025-11-24,2025-12-24,True,
SE18 7JQ,E09000011,19.864619919163218,2250.0,2,2,flat,51.48560801971954,0.0715256752848378,2025-11-24,2025-12-24,True,64.660488
E14 4EF,E09000030,59.11071100952071,1500.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E15 3PA,E09000025,9.30823921277409,1500.0,1,1,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,,
SE10 9PN,E09000011,13.867656837967594,800.0,1,1,room,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,,
E3 2BJ,E09000030,10.367289863472623,1900.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,False,44.036022
E2 6PT,E09000030,5.220409898791313,1950.0,1,1,flat,51.530220040523695,-0.0621844975062344,2025-11-24,2025-12-24,True,55.463091
E3 2BJ,E09000030,10.367289863472623,3500.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,,44.036022
E2 6PT,E09000030,5.220409898791313,3800.0,3,2,flat,51.530220040523695,-0.0621844975062344,2025-11-24,2025-12-24,True,91.323649
E2 6PT,E09000030,5.220409898791313,5000.0,3,2,flat,51.530220040523695,-0.0621844975062344,2025-11-24,2025-12-24,,91.323649
SE9 5AF,E09000011,105.24903364158591,1500.0,2,2,flat,51.44618877155911,0.0545730890919474,2025-11-24,2025-12-24,False,
E15 3PA,E09000025,9.30823921277409,1875.0,1,1,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,2400.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,50.260523
E1 2RA,E09000030,10.897649847648996,4950.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,,0.092903
E1 2RA,E09000030,10.897649847648996,3500.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,0.092903
E1 2RA,E09000030,10.897649847648996,2400.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,40.87732
SE3 0AA,E09000011,86.15602620023982,2700.0,3,3,house,51.46840816181954,0.0177619947800149,2025-11-24,2025-12-24,True,
SE3 0AA,E09000011,86.15602620023982,1750.0,1,1,flat,51.46840816181954,0.0177619947800149,2025-11-24,2025-12-24,True,
E16 3EL,E09000025,41.3497710271798,2650.0,2,2,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
SE8 5QS,E09000023,58.23767331970413,1900.0,1,1,flat,51.48168371325052,-0.0289139109730848,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2500.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,74.879818
E14 4EF,E09000030,59.11071100952071,2500.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
IG2 6AP,E09000026,41.89524826720686,1950.0,2,1,flat,51.57331633333334,0.0794364231354642,2025-11-24,2025-12-24,False,
E16 3EL,E09000025,41.3497710271798,1650.0,1,1,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2200.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,False,56.206315
E14 4EF,E09000030,59.11071100952071,3750.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,1650.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,1550.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
SE18 7JQ,E09000011,19.864619919163218,2097.0,1,1,flat,51.48560801971954,0.0715256752848378,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,1972.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,42.73538
SE3 0AA,E09000011,86.15602620023982,1950.0,2,2,flat,51.46840816181954,0.0177619947800149,2025-11-24,2025-12-24,False,72.278534
DA6 7AJ,E09000004,85.76921539285088,1750.0,2,1,flat,51.45607436515513,0.1391937661097852,2025-11-24,2025-12-24,False,72.371437
E3 2BJ,E09000030,10.367289863472623,2445.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,2652.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,3200.0,2,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,False,
E16 3EL,E09000025,41.3497710271798,3285.0,3,2,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
DA15 8WL,E09000004,117.79972114343575,1200.0,1,1,flat,51.43978091501746,0.0989623899883585,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,900.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,3600.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,79.89658
E14 4EF,E09000030,59.11071100952071,1846.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,2773.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,51.189553
E16 3EL,E09000025,41.3497710271798,1950.0,1,1,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2750.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
SE22 9EN,E09000028,15.23920177333602,1800.0,1,1,flat,51.45459079689119,-0.072605103626943,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,2650.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,61.223077
BR1 3TB,E09000006,76.67921485484909,1750.0,2,2,flat,51.41072477427068,0.0194396891439502,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,3000.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,2815.0,2,2,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2250.0,2,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,2750.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SE22 9EN,E09000028,15.23920177333602,2250.0,2,2,flat,51.45459079689119,-0.072605103626943,2025-11-24,2025-12-24,True,
SE10 9PN,E09000011,13.867656837967594,2200.0,2,2,flat,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,False,
E3 2BJ,E09000030,10.367289863472623,1599.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
SE13 6DA,E09000023,24.771751836093213,2000.0,1,1,flat,51.45937156448912,-0.0105273793969849,2025-11-24,2025-12-24,True,62.059204
SE9 5AF,E09000011,105.24903364158591,1450.0,1,1,flat,51.44618877155911,0.0545730890919474,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2500.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,2000.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,False,42.921186
SE14 5QF,E09000023,30.371355145934814,1400.0,1,1,flat,51.4754957029703,-0.0430879356435643,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,3650.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,,72.557243
E14 4EF,E09000030,59.11071100952071,2149.0,2,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
SE13 6DA,E09000023,24.771751836093213,1700.0,1,1,flat,51.45937156448912,-0.0105273793969849,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,3100.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,65.96113
E1 2RA,E09000030,10.897649847648996,4983.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SE28 8RW,E09000011,46.77720625435164,2400.0,4,3,flat,51.501109610606065,0.1041840227272727,2025-11-24,2025-12-24,,0.092903
E3 2BJ,E09000030,10.367289863472623,2830.0,2,2,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,2270.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
E9 7AT,E09000012,19.534134575016488,2900.0,2,2,flat,51.54155078051088,-0.0469564626300851,2025-11-24,2025-12-24,False,78.96755
E1 2RA,E09000030,10.897649847648996,4500.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,88.25785
SE15 5HS,E09000028,67.36846870808105,2350.0,3,1,house,51.47272123182247,-0.0671242525967894,2025-11-24,2025-12-24,False,
EC1V 3QU,E09000019,9.63102463927504,3950.0,2,3,flat,51.526515468631175,-0.0992919353612167,2025-11-24,2025-12-24,True,86.957208
SE15 5HS,E09000028,67.36846870808105,1700.0,2,1,flat,51.47272123182247,-0.0671242525967894,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,7000.0,2,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,,
SE14 5QF,E09000023,30.371355145934814,2000.0,2,1,flat,51.4754957029703,-0.0430879356435643,2025-11-24,2025-12-24,True,
SE10 9PN,E09000011,13.867656837967594,3120.0,2,1,flat,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,True,70.513377
SE18 7JQ,E09000011,19.864619919163218,2500.0,2,2,flat,51.48560801971954,0.0715256752848378,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2383.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2300.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,,
EC3M 5HR,E09000001,11.628366639940491,4333.0,2,2,flat,51.512659474489794,-0.0797814387755102,2025-11-24,2025-12-24,False,78.96755
E7 0QR,E09000025,31.198673664709467,3350.0,5,2,house,51.54759244808232,0.0260231599625818,2025-11-24,2025-12-24,False,
SE5 7AA,E09000028,47.94905361018203,1075.0,1,4,room,51.47411858118557,-0.0929969729381443,2025-11-24,2025-12-24,True,
E16 3EL,E09000025,41.3497710271798,1695.0,1,1,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
E16 3EL,E09000025,41.3497710271798,2496.0,2,2,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
SE13 6DA,E09000023,24.771751836093213,1500.0,1,1,flat,51.45937156448912,-0.0105273793969849,2025-11-24,2025-12-24,False,
SE16 2TL,E09000028,29.279139816040523,3500.0,3,2,flat,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,1750.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,40.041193
E16 3EL,E09000025,41.3497710271798,3300.0,3,2,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,False,89.465589
E16 3EL,E09000025,41.3497710271798,3500.0,3,2,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,0.092903
SE1 4YG,E09000028,23.641484686942793,2297.0,2,1,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,True,
E16 3EL,E09000025,41.3497710271798,3500.0,3,2,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2100.0,2,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
SE18 7JQ,E09000011,19.864619919163218,1350.0,1,1,flat,51.48560801971954,0.0715256752848378,2025-11-24,2025-12-24,False,
SE18 7JQ,E09000011,19.864619919163218,2450.0,2,2,flat,51.48560801971954,0.0715256752848378,2025-11-24,2025-12-24,True,
E16 3EL,E09000025,41.3497710271798,1725.0,1,1,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
DA8 2BJ,E09000004,24.464498687165364,1650.0,2,1,house,51.47610753854059,0.1797879085303186,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,2600.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,,56.949539
E15 3PA,E09000025,9.30823921277409,2200.0,1,1,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,True,54.998576
E7 0QR,E09000025,31.198673664709467,2500.0,3,1,flat,51.54759244808232,0.0260231599625818,2025-11-24,2025-12-24,,
E14 4EF,E09000030,59.11071100952071,2650.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,,58.250181
E1 2RA,E09000030,10.897649847648996,2665.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SE16 2TL,E09000028,29.279139816040523,1950.0,1,1,flat,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,
SE1 4YG,E09000028,23.641484686942793,1703.0,2,1,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,False,
E16 3EL,E09000025,41.3497710271798,2200.0,2,1,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
E15 3PA,E09000025,9.30823921277409,1850.0,2,1,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,True,
SE1 4YG,E09000028,23.641484686942793,7200.0,3,3,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,True,0.092903
E6 3QL,E09000025,17.27085379268786,1350.0,1,1,flat,51.525208512769154,0.0551692073109664,2025-11-24,2025-12-24,True,
E20 1DE,E09000025,7.522271109262592,2925.0,2,2,flat,51.54625402868852,-0.0106383360655737,2025-11-24,2025-12-24,True,
SE15 5HS,E09000028,67.36846870808105,1100.0,1,1,flat,51.47272123182247,-0.0671242525967894,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,3100.0,3,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,1950.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,2950.0,3,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,2400.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,79.803677
E15 3PA,E09000025,9.30823921277409,2050.0,1,1,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,False,
SE16 2TL,E09000028,29.279139816040523,2167.0,1,1,flat,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,,
E1 2RA,E09000030,10.897649847648996,2708.0,3,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SE10 9PN,E09000011,13.867656837967594,2350.0,1,1,flat,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,True,53.140516
E15 3PA,E09000025,9.30823921277409,1950.0,2,1,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,4400.0,4,3,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,False,0.092903
E14 4EF,E09000030,59.11071100952071,2700.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,,56.949539
SE10 9PN,E09000011,13.867656837967594,2700.0,2,2,flat,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,False,
SE16 2TL,E09000028,29.279139816040523,2100.0,1,1,flat,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,
BR7 5JZ,E09000006,87.69339509754424,5950.0,4,3,house,51.41177759809264,0.0587321076294277,2025-11-24,2025-12-24,False,
SE3 0AA,E09000011,86.15602620023982,1800.0,2,1,flat,51.46840816181954,0.0177619947800149,2025-11-24,2025-12-24,True,
DA16 3AD,E09000004,54.34587748284315,1700.0,2,1,flat,51.46448106032171,0.1089950804289544,2025-11-24,2025-12-24,,
E7 0QR,E09000025,31.198673664709467,2500.0,3,1,flat,51.54759244808232,0.0260231599625818,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,1750.0,2,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,62.523719
E14 4EF,E09000030,59.11071100952071,2687.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,3141.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
BR1 3TB,E09000006,76.67921485484909,1400.0,1,1,flat,51.41072477427068,0.0194396891439502,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,3200.0,3,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E15 3PA,E09000025,9.30823921277409,1550.0,1,1,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,True,
E16 3EL,E09000025,41.3497710271798,2600.0,2,2,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
SE13 6DA,E09000023,24.771751836093213,1560.0,1,1,flat,51.45937156448912,-0.0105273793969849,2025-11-24,2025-12-24,True,
SE14 5QF,E09000023,30.371355145934814,2740.0,3,2,flat,51.4754957029703,-0.0430879356435643,2025-11-24,2025-12-24,True,
SE14 5QF,E09000023,30.371355145934814,2197.0,2,2,flat,51.4754957029703,-0.0430879356435643,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,910.0,1,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SE14 5QF,E09000023,30.371355145934814,2170.0,2,2,flat,51.4754957029703,-0.0430879356435643,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,4008.0,2,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,False,
SE14 5QF,E09000023,30.371355145934814,1998.0,1,1,flat,51.4754957029703,-0.0430879356435643,2025-11-24,2025-12-24,False,
SE14 5QF,E09000023,30.371355145934814,1865.0,1,1,flat,51.4754957029703,-0.0430879356435643,2025-11-24,2025-12-24,False,
E2 6PT,E09000030,5.220409898791313,2150.0,1,1,flat,51.530220040523695,-0.0621844975062344,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,2800.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SE10 9PN,E09000011,13.867656837967594,2496.0,1,1,flat,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,3003.0,4,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,6000.0,3,3,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,2100.0,2,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,,
E14 4EF,E09000030,59.11071100952071,4680.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,3016.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,False,
E13 0BE,E09000025,35.34124514623706,2275.0,3,2,house,51.528290030303026,0.0258329832810867,2025-11-24,2025-12-24,True,
